node,betweenness,pagerank,in_degree,out_degree
IND515201AAA,0.0008103828247004393,0.0005041400040615487,1,2
IND515591AAA,0.0028168191835602845,0.000688745213520363,2,1
IND515301AAA,0.0004053738488258389,0.00036884186435464554,1,1
IND561202AAB,0.0004031846111184086,0.0004322701018792286,1,1
IND516360AAB,0.0012128376899163712,0.0005928538447469222,1,1
IND516269AAA,0.0028146299458528543,0.0007044701230154569,1,1
IND515761AAA,0.0012084592145015106,0.0009890042315262206,2,1
IND515865AAB,0.0,0.0005034758418250894,1,1
IND516001AAA,0.0012106484522089408,0.0006227242256278248,1,1
IND516227AAA,0.0012084592145015106,0.0006479277166502876,1,1
IND516101AAA,3.283856561145409e-06,0.0006691737783084346,1,1
IND516115AAA,3.283856561145409e-06,0.000676973730557799,1,1
IND517501AAB,8.756950829721092e-06,0.0013356308818928803,2,2
IND516390AAA,0.002812440708145424,0.0007173738424232068,1,1
IND517325AAA,0.0,0.00011885703607827519,0,1
IND517408AAA,0.0,0.00021989453119478262,1,0
IND517583AAA,3.283856561145409e-06,0.0006484590050604838,1,1
IND517644AAA,3.283856561145409e-06,0.0007227936605107645,1,1
IND524132AAA,3.283856561145409e-06,0.0007322343785160535,1,1
IND518206AAA,0.0004053738488258389,0.0017558044779594436,2,2
IND518401AAA,0.0008103828247004393,0.00031758901360216135,1,1
IND518501AAA,0.0004053738488258389,0.00028679955229564375,1,1
IND518102AAA,0.0008060043492855788,0.00044931121725555326,1,1
IND518124AAA,0.0004031846111184086,0.00036261992426513156,1,2
IND518222AAA,0.0,0.0008210721755707592,1,1
IND518422AAB,0.000808193586993009,0.00038878624632802874,1,1
IND520011AAA,0.0,0.0004304552029422944,1,1
IND521185AAA,0.0008085584599442474,0.0007135341300575441,2,2
IND521001AAA,0.0004031846111184085,0.0006977300476501315,2,2
IND521165AAA,0.0,0.0008391905758210447,2,1
IND521105AAA,0.0012128376899163712,0.0004181675085209298,1,2
IND521333AAA,0.00040263730169155093,0.0004303891901910802,2,1
IND534001AAA,0.00040263730169155093,0.0002857983944926062,1,2
IND521201AAA,0.0012150269276238015,0.00035195636586932307,1,1
IND521301AAA,0.0,0.00036905463899490024,1,1
IND522647AAA,0.0012106484522089408,0.0009490650052532369,1,1
IND523201AAA,0.0012084592145015106,0.0009252796843247373,1,1
IND523105AAA,0.000808193586993009,0.0007777113921358272,2,1
IND523226AAA,0.0,0.0004463045244930731,1,1
IND523230AAA,0.0,0.0004325462266605185,1,1
IND523316AAB,0.0012128376899163712,0.000977492214725502,2,1
IND524201AAA,0.0008060043492855788,0.0007794826193541528,1,1
IND524003AAA,0.0,0.0003070216643856234,1,1
IND524101AAB,3.283856561145409e-06,0.0007290728063413036,1,1
IND530012AAA,0.017798782297337244,0.0026992152746382865,10,11
IND530043AAA,0.0004053738488258389,0.0003486469158956475,1,2
IND531001AAA,0.0004053738488258389,0.0003660680774999023,2,2
IND531036AAA,0.00040354948406964695,0.0004774456976840602,2,1
IND531162AAA,0.0,0.0004081688631049887,2,0
IND532001AAB,0.00724491731978925,0.0016920736560636438,5,4
IND535001AAA,0.0004031846111184086,0.0004758036177810051,2,1
IND764001AAC,0.0016174817928397334,0.0007155028201285211,2,1
IND764020AAC,0.0,0.00043300016291721456,1,1
IND530012AAC,0.0,0.00011885703607827519,0,2
IND530018AAA,0.0,0.00011885703607827519,0,1
IND530026AAA,0.0,0.00011885703607827519,0,1
IND531163AAA,1.824364756191894e-07,0.00016474962348935076,1,1
IND531116AAA,0.0,0.00017199014964848852,1,2
IND532127AAA,0.001619306157595925,0.0005021692422761347,1,1
IND532201AAA,0.0012128376899163712,0.0008721886398087371,2,2
IND532421AAA,0.0,0.00047439299545020287,1,1
IND535591AAA,0.0016171169198884948,0.0005458261640681843,1,1
IND532222AAA,0.00040263730169155104,0.0005609704838770889,1,2
IND761200AAA,0.00040263730169155104,0.0005689413603576693,2,1
IND532440AAA,0.0,0.000352918300838078,1,1
IND533003AAA,0.0004053738488258389,0.0005897684770470816,2,2
IND533401AAA,1.824364756191894e-07,0.0003866164004878907,1,2
IND533201AAA,0.0004033670475940277,0.0015417104889202018,3,2
IND533242AAA,0.0,0.001026975237092852,2,1
IND533262AAA,0.0008056394763343403,0.0009600471418099944,2,2
IND533308AAB,1.824364756191894e-07,0.000608141291930218,2,2
IND534260AAC,0.0,0.00026476279799849984,1,1
IND535501AAB,0.0016127384444736344,0.000614514789846053,1,2
IND535558AAA,0.0016149276821810646,0.0005829657034923781,1,1
IND560002AAA,0.0,0.0005600329330363223,3,2
IND560099AAB,0.003475477410194343,0.0020752613437848913,11,18
IND560027AAA,0.0,0.00011885703607827519,0,1
IND560099AAA,0.0,0.00021989453119478262,1,0
IND560043AAC,0.0008089233328954858,0.0005596004614739276,4,3
IND560064AAA,0.0,0.00026173871455825585,1,0
IND560048AAB,0.0008070989681392939,0.0006000298766495552,4,2
IND560058AAB,9.729945366356768e-07,0.0004665144268258698,3,3
IND560060AAB,0.0,0.0005060464204435946,3,2
IND560058AAD,0.0,0.0005908336699249317,3,1
IND560064AAD,0.0,0.00011885703607827519,0,1
IND560067AAC,0.0,0.00026904553029903324,1,1
IND562114AAA,0.00040391435702088536,0.0003476130115123466,1,2
IND560077AAA,0.0,0.00028458539854038197,1,1
IND560078AAC,0.0,0.0005333268526400224,3,2
IND560083AAB,0.0,0.00044861098747061103,2,2
IND560085AAA,0.0,0.0005434424253055256,3,1
IND000000ACS,0.0,0.0007144587920467022,4,0
IND560300AAA,0.0056324829361083135,0.0009558258293651803,4,12
IND632006AAA,0.003274552300888831,0.000814756167291755,4,5
IND635001AAA,0.00040500897587460047,0.00032460355225811264,2,2
IND683511AAB,0.0,0.00021805030512620126,1,0
IND560099AAG,0.0,0.00011885703607827519,0,1
IND560099AAH,0.0,0.00011885703607827519,0,1
IND562125AAA,3.648729512383788e-07,0.00021989453119478262,1,1
IND563101AAB,0.0010106980749303093,0.00034999089493996773,2,3
IND563130AAA,3.0406079269864897e-07,0.0003836506225193744,2,1
IND563131AAB,0.0014116934483412876,0.0009762994914501729,3,3
IND560300AAB,5.169033475877033e-06,0.0006879595325528151,3,4
IND563116AAA,3.0406079269864897e-07,0.0005378201094846938,2,1
IND563125AAB,0.0012060267281599213,0.0004377754981353848,3,2
IND561203AAB,0.0,0.0006534752668217971,1,1
IND562101AAA,0.0008143964271640615,0.0013235797568122451,2,1
IND561207AAB,0.00040829283243574586,0.0012406850161938718,1,2
IND562108AAA,0.0,0.0005156547484422132,1,1
IND572101AAA,0.0016266036166206928,0.0013985229015823222,3,2
IND562117AAA,0.00040391435702088536,0.00021989453119478262,1,1
IND560066AAB,0.0,0.00039322526729074984,1,0
IND570020AAA,0.0028580498270502214,0.0015319349734562067,4,3
IND573201AAB,0.013240244859405132,0.0015460965455804145,4,5
IND577002AAA,0.0032262066348497454,0.002008158682795053,4,3
IND577501AAA,0.0004031846111184086,0.000608172228263245,2,1
IND577598AAC,0.0,0.0003251019479236434,1,1
IND583101AAA,0.004034035348891516,0.0009760120724991502,3,2
IND562132AAC,0.0,0.00011885703607827519,0,1
IND562159AAA,0.0,0.00011885703607827519,0,1
IND563131AAA,0.0,0.0001698620068390189,1,1
IND571301AAA,0.0012259731161609528,0.0004753480890993287,1,1
IND571430AAA,0.00041413079965555994,0.0012160743102447385,2,1
IND571602AAA,0.0,0.00047847520359951335,1,0
IND571104AAA,0.0012106484522089408,0.00046381951970930464,1,2
IND573142AAA,0.002012274326079659,0.00069408647028646,3,1
IND577598AAB,0.0,0.00033082452129602324,1,1
IND571105AAA,0.0,0.00011885703607827519,0,2
IND571114AAA,1.4594918049535152e-06,0.00023213033819924534,2,1
IND571213AAA,1.4594918049535152e-06,0.00012081777101478399,1,2
IND571111AAB,0.0008191397755301605,0.0005221158771491226,1,1
IND571313AAB,0.00041230643489936807,0.0005630431885716757,1,1
IND571124AAA,7.297459024767576e-06,0.001150729263299422,1,1
IND571440AAA,5.473094268575682e-06,0.000598466082519778,1,1
IND571401AAA,3.648729512383788e-07,0.00021989453119478262,1,1
IND562160AAB,0.0,0.0003057905596671737,1,0
IND571426AAA,0.0012128376899163712,0.00040582562096396,2,1
IND571432AAB,0.0,0.00017648841118459091,1,1
IND571438AAB,0.0,0.00011885703607827519,0,1
IND572201AAB,0.0010083264007472597,0.0006072289003426121,2,4
IND573103AAA,0.00020195717851044268,0.0005066343405324104,2,2
IND577101AAA,0.0008089233328954858,0.0015558086064438475,3,2
IND577116AAA,3.648729512383788e-07,0.001098123627368828,3,1
IND573116AAA,0.0020232205146168106,0.0003604026935098536,1,3
IND573134AAB,0.0016120086985711576,0.001010471763736777,2,2
IND574104AAA,0.0004031846111184086,0.00035856363622160155,1,1
IND574216AAA,0.0012080943415502723,0.0005619990897941245,2,2
IND574117AAA,0.00038076295563488154,0.0003643463054835642,1,2
IND576101AAA,0.00038076295563488154,0.0005174206652547526,2,1
IND576201AAA,0.0011625212846807613,0.0007279243215858749,2,1
IND574202AAA,0.0008103828247004393,0.00023050454535316286,1,1
IND574239AAA,0.000808193586993009,0.00031481210115034627,1,1
IND574211AAA,0.0016196710305471636,0.000294033449205026,1,2
IND574221AAA,0.0008060043492855788,0.0003864962126513894,1,1
IND574227AAA,0.0004053738488258389,0.0002819673560187021,1,1
IND575014AAA,5.9474291051855746e-05,0.0003428410639390527,1,1
IND671323AAD,0.00040610359472831564,0.0002737294610722159,1,1
IND581320AAA,0.0015038047561362943,0.000913390102433193,2,2
IND581110AAE,0.000808193586993009,0.0013396154758048677,2,2
IND581115AAC,0.0,0.0007527050045180036,1,1
IND577132AAD,0.0008056394763343404,0.0007734790626377884,1,1
IND577126AAA,0.0004031846111184086,0.000590852140551685,1,1
IND577201AAA,0.0018170672971671265,0.0008807464210762956,3,2
IND577432AAA,0.0004053738488258389,0.0005548745661170468,1,1
IND577401AAA,0.00020104499613234672,0.0003150595461969461,1,2
IND577522AAA,0.002409985842929492,0.000527960254335105,1,1
IND577535AAC,0.0024121750806369224,0.00048101943999210575,1,1
IND580002AAA,0.0,0.0008700423323453181,2,1
IND581402AAA,0.00161821153874221,0.00041658079473344545,1,2
IND590016AAA,0.0004053738488258389,0.0008354958500665765,2,1
IND591115AAB,1.824364756191894e-07,0.0008008193817616692,2,2
IND591123AAC,0.0012150269276238015,0.0004910117343972379,1,1
IND581119AAB,0.0,0.0006662150780164569,1,1
IND581325AAA,0.0008060043492855788,0.0006436150426012118,2,1
IND581334AAA,0.0004742987745746262,0.000701962506645327,2,3
IND581343AAC,0.0,0.0003699410951659996,1,1
IND582101AAB,0.0012084592145015106,0.0006416519675973364,2,1
IND582209AAA,0.0,0.00034499687073652984,1,1
IND583201AAA,0.002020666403958142,0.0009619044609294175,3,3
IND583119AAA,0.0,0.0004094707247559217,1,1
IND583227AAA,0.0004053738488258389,0.0003402769893564821,1,2
IND583231AAA,0.0,0.00022221753905058404,1,1
IND584123AAA,0.0008122071894566313,0.00020815622165183478,1,1
IND584128AAA,0.000406468467679554,0.0002957899244514454,1,1
IND583121AAA,0.0,0.000370287087533604,1,0
IND585211AAA,0.00040391435702088536,0.0006232988991471536,2,2
IND585307AAB,0.00040391435702088536,0.0005892197873009096,2,2
IND585314AAA,0.00040391435702088536,0.0006205297549999894,2,2
IND585330AAE,0.004014332209524644,0.00040735906564373517,1,1
IND586128AAA,0.00040391435702088536,0.0005961013830723856,2,2
IND585222AAA,3.648729512383788e-07,0.0005453999758458379,2,2
IND586211AAA,3.648729512383788e-07,0.0005708253039882932,2,2
IND585401AAA,0.004012142971817213,0.0004659541567252981,1,1
IND586101AAA,0.0002014098690835851,0.000263525091857553,1,1
IND586101AAB,0.0014098690835850957,0.0004812770138424823,2,1
IND587103AAB,0.0012128376899163712,0.0005361809106990237,1,2
IND591302AAB,0.0004031846111184086,0.0008288964865198435,1,2
IND591102AAA,0.0004046441029233621,0.00021989453119478262,1,1
IND591307AAC,0.0008085584599442474,0.0003057905596671737,1,3
IND591126AAA,0.0,0.00011885703607827519,0,1
IND591201AAA,0.0020213961498606187,0.0005142432878657453,1,2
IND591304AAA,0.0004053738488258389,0.00032911136445063134,1,2
IND580030AAA,0.0,0.0002012052534096151,1,0
IND600004AAA,0.0,0.00030110013244548313,1,1
IND600008AAC,0.0012139323087700864,0.0008371984471694511,3,3
IND600008AAA,0.0,0.00011885703607827519,0,1
IND600013AAA,0.0,0.0004706414372477038,1,0
IND600016AAA,0.0,0.00011885703607827519,0,1
IND600119AAA,0.00040354948406964695,0.0005644726754561999,2,1
IND600016AAB,0.0,0.00011885703607827519,0,1
IND600016AAC,0.0012113781981114176,0.0008572316348626526,2,2
IND600032AAB,5.837967219814061e-06,0.0008216153315916407,3,4
IND600044AAD,0.003630485864821869,0.0018492961796287785,5,5
IND600076AAB,0.0,0.0004936890741847052,2,2
IND600048AAA,0.0,0.0005673192883580862,2,1
IND603001AAA,0.0004053738488258389,0.0003937058235008654,1,1
IND603203AAA,0.00040354948406964695,0.0007347827609310336,2,2
IND600044AAE,0.0,0.0003121910223061549,1,1
IND600056AAA,0.00040610359472831564,0.00036648673266646446,1,1
IND602105AAB,0.0,0.0004304992373414143,1,0
IND600110AAA,0.00040573872177707723,0.0003265647673256734,1,2
IND600116AAB,0.002828130245048674,0.0008237273669101366,4,3
IND605010AAB,0.007241268590276866,0.0008089394795379272,2,3
IND605601AAA,0.0048367558416159495,0.001167509058422041,3,3
IND631501AAA,0.0004053738488258389,0.0003705107784823335,1,2
IND635802AAB,0.0016160223010347797,0.0009227665705715779,4,2
IND600073AAA,0.0,0.00011885703607827519,0,1
IND600083AAA,0.0,0.00011885703607827519,0,1
IND600056AAD,0.0,0.00026292686903122114,1,0
IND602024AAA,0.0004053738488258389,0.0003316179529378755,1,2
IND602001AAA,0.0,0.00028745630955685146,1,1
IND602001AAB,0.0,0.00011885703607827519,0,1
IND609001AAA,7.297459024767576e-07,0.00021989453119478262,1,1
IND603301AAA,0.0004031846111184086,0.00045364487062928504,1,1
IND603102AAA,0.0004031846111184086,0.00035654016196794527,1,1
IND604303AAA,0.0004053738488258389,0.0002796711611407159,1,1
IND607001AAA,0.002828859990951151,0.00038217671641083053,1,1
IND607106AAA,0.001619306157595925,0.000509054069790547,1,1
IND636102AAA,0.0,0.000399798900351111,1,1
IND606003AAA,0.0016149276821810646,0.0005881843445200556,1,1
IND606105AAA,0.0016127384444736344,0.0006198722261445348,1,1
IND606201AAC,0.0016105492067662042,0.0006445830439596061,1,1
IND606801AAB,0.0004031846111184086,0.00027410764055341825,1,1
IND606803AAA,0.0004053738488258389,0.0001826181312589884,1,1
IND608001AAA,0.0028266707532437207,0.00044364032342577447,1,1
IND607801AAA,0.0016171169198884948,0.0005529035651457659,1,1
IND609110AAA,0.0028244815155362905,0.0004968627277506295,1,1
IND608301AAA,3.648729512383788e-06,0.000421608321103356,1,1
IND639104AAB,2.189237707430273e-06,0.0004772920475455253,1,1
IND614018AAA,7.297459024767576e-07,0.0003057905596671737,1,1
IND609602AAA,0.0028222922778288603,0.0005412860490581161,1,1
IND611001AAA,0.0028201030401214296,0.0005784459671426442,1,1
IND610001AAA,0.003624647897602055,0.0011062877733646513,2,2
IND614715AAA,0.0004053738488258389,0.0005455996081709687,1,1
IND613104AAA,0.0,0.0003788113223985043,1,0
IND614602AAA,0.0,0.00011885703607827519,0,1
IND614804AAA,1.4594918049535152e-06,0.00021989453119478262,1,1
IND614616AAA,2.189237707430273e-06,0.0003057905596671737,1,1
IND630002AAA,2.189237707430273e-06,0.0003788113223985043,1,1
IND614620AAA,9.851569683436227e-06,0.00049147593592575,1,1
IND630561AAA,1.4230045098296773e-05,0.00053767493737722,1,2
IND614809AAA,0.0004031846111184086,0.0005821428162342822,1,1
IND620020AAA,0.0,0.00011885703607827519,0,1
IND621112AAA,3.648729512383788e-07,0.00021989453119478262,1,1
IND621010AAA,2.189237707430273e-06,0.00021989453119478262,1,1
IND621212AAA,4.013602463622167e-06,0.0004933647253892346,2,1
IND620012AAA,0.0,0.0007119110190447066,2,0
IND621211AAA,0.0,0.00011885703607827519,0,1
IND621704AAA,4.378475414860546e-06,0.0005382858705723342,1,1
IND621306AAA,0.0,0.00011885703607827519,0,1
IND625106AAA,2.5541106586686518e-06,0.00021989453119478262,1,1
IND621802AAA,4.7433483660989244e-06,0.000576695256566149,1,2
IND622407AAA,1.4594918049535152e-06,0.0004408946550449298,1,1
IND622001AAA,0.0,0.0004936820810524761,1,0
IND623315AAB,5.473094268575682e-06,0.0004382435713241379,1,1
IND623407AAA,1.0946188537151365e-06,0.00037566105903422337,1,1
IND623503AAA,1.824364756191894e-05,0.00039020502445187837,1,1
IND623526AAA,1.9703139366872454e-05,0.00045062365809752454,1,1
IND623704AAA,2.0432885269349214e-05,0.0005027236629867738,1,1
IND623701AAA,1.6054409854488668e-05,0.0003191621063186736,1,1
IND626607AAB,2.0432885269349214e-05,0.0005462493174120909,1,1
IND624001AAA,2.116263117182597e-05,0.0009144125004451556,2,3
IND624619AAA,1.824364756191894e-05,0.0009784982142392225,2,1
IND624703AAA,1.20408073908665e-05,0.0006949698176546282,2,1
IND625008AAA,5.290657792956493e-05,0.0038881611381633057,5,3
IND624101AAA,4.013602463622167e-06,0.00023405618887259542,1,1
IND624202AAA,6.20284017105244e-06,0.0003179668609824153,1,1
IND625218AAA,8.392077878482712e-06,0.0003892378238497104,1,1
IND624601AAA,2.0432885269349214e-05,0.0009513633475396,1,2
IND625516AAA,2.189237707430273e-06,0.0011423610511044147,2,1
IND626123AAA,2.736547134287841e-05,0.0015778044789312887,1,1
IND685514AAA,5.473094268575682e-06,0.002095106315151185,3,1
IND625531AAA,3.648729512383788e-07,0.00016545673346052628,1,1
IND625532AAA,0.0,0.00011885703607827519,0,2
IND626117AAA,1.20408073908665e-05,0.0013551496041405502,1,1
IND626138AAA,4.378475414860546e-06,0.001265497857797865,1,1
IND627756AAA,1.9703139366872454e-05,0.0014588261200605334,1,1
IND627005AAA,1.5689536903250288e-05,0.0009025594348938036,3,4
IND627117AAA,0.0,0.00032901172330511506,1,1
IND627811AAA,2.189237707430273e-06,0.0002396959812337081,1,1
IND628801AAA,5.473094268575682e-06,0.0002829593072770113,1,1
IND629001AAA,0.0,0.0006709977684418326,2,0
IND627401AAA,2.5541106586686518e-06,0.0003227505006684828,1,1
IND627657AAA,6.20284017105244e-06,0.0004245682919894046,1,1
IND628613AAA,6.567713122290818e-06,0.00047990269612809564,1,1
IND628204AAA,5.837967219814061e-06,0.0003595754773936348,1,1
IND629179AAA,0.0,0.00011885703607827519,0,1
IND631003AAA,0.0,0.0002419393407452606,1,1
IND631102AAA,0.0004031846111184086,0.00039704068284708365,1,1
IND632301AAA,0.0008103828247004393,0.0002881708741827393,1,2
IND632402AAA,0.0004053738488258389,0.0003271399321591636,1,1
IND636705AAB,0.00040354948406964695,0.00034860082888401374,2,2
IND635207AAA,0.0,0.0003567215046696698,1,1
IND635601AAB,0.0004053738488258389,0.0005847611902775204,1,2
IND636005AAA,0.0,0.00011885703607827519,0,2
IND636005AAC,0.0,0.0001929350072574453,1,0
IND636016AAA,7.297459024767576e-07,0.0001458165600156125,1,2
IND636402AAA,0.0,0.00033384349986997984,2,0
IND637211AAA,0.0,0.0001856359704459955,1,1
IND636352AAA,0.0,0.00011885703607827519,0,1
IND637301AAA,0.0,0.00011885703607827519,0,1
IND638001AAA,3.648729512383788e-07,0.00021989453119478262,1,1
IND637408AAA,0.0,0.00011885703607827519,0,1
IND637001AAA,0.0,0.00021989453119478262,1,0
IND638052AAA,0.0,0.0003057905596671737,1,0
IND638401AAA,1.20408073908665e-05,0.00043596873388800626,1,1
IND638452AAA,1.1675934439628122e-05,0.0004890595063817004,1,1
IND638501AAB,1.1311061488389744e-05,0.0005341511781270827,1,1
IND641062AAD,9.340747551702498e-05,0.0030748207788482717,7,8
IND638657AAA,1.6784155756965425e-05,0.0007700597950963194,1,1
IND638701AAA,1.6419282805727048e-05,0.0007722056011708766,1,1
IND641607AAA,4.159551644117518e-05,0.0010626463850448341,2,3
IND639001AAA,0.0,0.00011885703607827519,0,1
IND641001AAA,2.736547134287841e-06,0.0006614429443762712,2,1
IND641006AAD,0.0,0.00011885703607827519,0,1
IND641008AAA,6.20284017105244e-06,0.00044017286624533237,1,2
IND641011AAA,2.736547134287841e-06,0.0003878323892764097,1,1
IND642001AAA,5.837967219814061e-06,0.0010935443464362565,2,2
IND642126AAA,0.0,0.0008213041630325097,2,1
IND643217AAA,1.7149028708203805e-05,0.0008925683417695995,2,1
IND643231AAA,0.0,0.0004477136115846631,1,1
IND641654AAA,0.0,0.00045849810305304385,1,1
IND641664AAA,1.7149028708203805e-05,0.000766885490675728,2,1
IND643001AAA,1.6784155756965425e-05,0.0008766462315141555,1,1
IND643212AAA,1.6419282805727048e-05,0.0008631120091959068,1,1
IND670643AAA,0.0016255089977669777,0.0006700810883334234,1,1
IND670645AAB,0.0004042792299721237,0.0006515339594956918,2,1
IND673592AAA,0.0012128376899163712,0.0007742074178939892,2,3
IND671315AAA,0.0,0.00011885703607827519,0,1
IND000000ACO,0.0,0.0003515601460687319,1,0
IND673104AAA,0.0008154910460177766,0.0006224011416711117,3,1
IND673305AAA,0.0,0.0003334555444315728,2,1
IND673506AAA,0.001220500021892377,0.0006479938181493428,1,1
IND673121AAA,0.0,0.0003398394750823877,1,1
IND673573AAA,0.0,0.00011885703607827519,0,1
IND676306AAA,1.0216442634674607e-05,0.0002499874085899564,1,1
IND676509AAA,8.756950829721092e-06,0.00033137196643693613,1,2
IND678583AAA,0.0,0.00023701441311452291,1,0
IND679322AAA,3.283856561145409e-06,0.0002824220001573784,1,1
IND678683AAA,0.0004053738488258389,0.00046387330946509034,1,1
IND679303AAA,0.0012128376899163712,0.0005137010771994531,1,1
IND679531AAA,0.0012106484522089408,0.0005558929988337088,1,1
IND673639AAA,0.0,0.0004601549164418129,2,0
IND679329AAA,0.0,0.00011885703607827519,0,1
IND680587AAA,0.0012084592145015106,0.000591788039696738,1,2
IND680012AAA,0.0012150269276238015,0.00046416936622719544,1,1
IND68004AAA,0.0008103828247004393,0.0007487687083744628,2,2
IND680104AAA,0.00040610359472831564,0.0005109949360801655,1,1
IND679576AAA,0.0,0.0005535422810663072,1,0
IND680307AAA,0.0004042792299721237,0.00021989453119478262,1,2
IND680712AAA,0.0,0.00022371118380908072,1,1
IND686028AAB,0.0024482975028095218,0.0012426857053920305,3,2
IND683572AAA,0.0,0.00011885703607827519,0,1
IND686632AAA,0.0004090225783382226,0.0009861176004363913,1,1
IND689101AAA,0.0012237838784535226,0.0003085702845316131,1,2
IND686507AAA,0.0,0.00025441605093686197,1,2
IND686513AAA,0.0,0.0002313341404378081,1,2
IND686540AAA,5.1082213173373036e-06,0.0002837717604815059,2,1
IND686141AAA,0.0,0.000957785747306625,1,0
IND688009AAA,4.378475414860546e-06,0.000512714189291775,1,1
IND688524AAA,0.0,0.00011885703607827519,0,1
IND689650AAA,0.0,0.00024757969481226734,1,1
IND690548AAA,0.00041084694309441455,0.00046312608070354585,2,1
IND689503AAB,0.00040391435702088536,0.00021989453119478262,1,1
IND689645AAA,0.0,0.0003723483949884678,1,1
IND691551AAA,0.001220500021892377,0.0006963980300849877,2,1
IND690537AAA,0.0,0.00011885703607827519,0,1
IND691001AAB,0.006089729556168542,0.0015515839374480062,2,4
IND690573AAA,0.0,0.00013210367229439372,1,0
IND691506AAA,1.4230045098296773e-05,0.0005703666244385817,1,1
IND695012AAA,0.004077820103040122,0.0018593070725689924,5,2
IND691305AAA,0.0004163200373629902,0.0006042560654012679,1,2
IND691574AAA,9.851569683436227e-06,0.00038440461579543664,2,1
IND695614AAA,0.00041194156194812966,0.00044586284252262035,1,1
IND695101AAB,0.0004196038939241356,0.000912658033917443,2,2
IND695012AAB,0.0,0.00011885703607827519,0,1
IND695541AAA,0.0012237838784535226,0.00040499573740017023,2,2
IND695582AAA,0.0,0.00011885703607827519,0,2
IND695609AAA,0.0008140315542128231,0.0004981212279261011,1,1
IND700026AAC,0.0,0.0006318311124493967,2,2
IND700065AAA,0.0,0.0006920241645850705,2,2
IND700053AAA,0.0036330399754805377,0.0011221615474319615,3,4
IND700136AAB,0.0,0.0003143720444049613,1,1
IND700144AAA,0.0004053738488258389,0.00031505806197803745,1,1
IND743513AAA,0.0004053738488258389,0.00037605237441278505,1,1
IND700065AAB,0.0,0.00011885703607827519,0,1
IND712310AAA,0.0,0.00032093202631129007,2,0
IND700088AAA,0.0,0.0004284470533813974,1,1
IND700136AAG,0.0,0.00011885703607827519,0,1
IND743395AAA,0.0004031846111184086,0.0003869124067062055,1,1
IND711303AAA,0.0016302523461330766,0.000443638784567803,1,1
IND721134AAB,0.001225243370258476,0.0004957814695316081,1,2
IND712103AAA,0.0,0.0009581041744770823,2,2
IND712124AAA,0.0,0.0008073301258079822,2,2
IND712310AAE,0.0032586803275099613,0.001695612349557501,5,4
IND711409AAA,0.0,0.0001340811805387218,1,0
IND712410AAC,0.0016189412846446868,0.0005021589622630932,1,1
IND713103AAA,0.0,0.0003244516450922681,1,1
IND713145AAB,0.0012183107841849468,0.00027767367975852885,1,2
IND713205AAB,0.01442890085672169,0.002808389490728717,7,11
IND721306AAA,0.00484113431703081,0.001102784029860221,4,4
IND732103AAB,0.003276194229169403,0.00238309372880075,4,3
IND742101AAC,0.009158919197668668,0.002054670759200704,6,6
IND742102AAB,0.005663314700487944,0.0015621497970625565,5,5
IND743235AAA,0.0004053738488258389,0.00041304789594633724,1,1
IND826004AAA,0.010298624185725204,0.0024478313866057315,7,9
IND712406AAA,0.0016167520469372565,0.0005458727739288377,1,2
IND712602AAA,0.0010070493454179255,0.0006145462926454423,2,2
IND712612AAA,0.00020250448793730024,0.00037208217351924707,1,1
IND722154AAA,0.0004031846111184086,0.0007472879287326165,2,2
IND713128AAB,0.0012128376899163712,0.0006006826556782239,1,2
IND731204AAB,0.0,0.0003398460721857693,1,1
IND731301AAA,0.0012084592145015106,0.0006974357168929593,2,1
IND713130AAA,0.0005398903435157161,0.000474407679684944,2,2
IND741123AAB,0.00027012760823347725,0.0005555850033077486,2,1
IND741126AAB,0.0012106484522089408,0.0008461989846517864,2,1
IND741101AAB,0.000406468467679554,0.0002592681676492224,1,1
IND741316AAA,0.0,0.00021454864946254126,1,0
IND713148AAA,0.0012150269276238015,0.0005666562485506566,1,1
IND713303AAA,0.0004053738488258389,0.0003051793738413699,1,1
IND722101AAA,0.0,0.0003002157171295897,1,1
IND722101AAB,0.0,0.00019238082569367296,1,1
IND722101AAC,0.0,0.00040769789727205716,2,0
IND722122AAA,0.0004031846111184086,0.0005372405775826582,2,1
IND722143AAB,0.0,0.00047955930172477836,1,1
IND722202AAA,0.0,0.00036559185783685013,1,2
IND723130AAA,0.004032940730037801,0.0015072326811684407,4,2
IND723133AAA,0.0004031846111184086,0.0006676761173949946,2,1
IND713364AAB,0.0004031846111184086,0.00037833458997571447,1,1
IND721102AAA,0.00240597224046587,0.00034608000722586283,1,1
IND721133AAA,0.0008103828247004393,0.00036513982881883475,1,1
IND721434AAB,0.000808193586993009,0.00042939969184606103,1,1
IND721139AAC,0.0008169505378227301,0.001443376362613386,2,2
IND721602AAB,3.648729512383788e-07,0.0013095846706498984,2,1
IND721636AAB,0.0,0.0009732546910293686,1,1
IND721212AAA,0.0,0.00011885703607827519,0,1
IND721253AAC,0.0004053738488258389,0.00047206121403622296,2,2
IND721501AAC,0.0,0.0002942685098888411,1,2
IND721507AAA,0.0,0.0003559592668409753,1,0
IND721401AAA,0.0008060043492855788,0.0004839813393945229,1,1
IND722140AAA,0.000808193586993009,0.0006057345336558457,1,2
IND722151AAA,0.0,0.00014186907602231388,1,1
